interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-013,1.1.1,PUB1,percepcao,"[participante]: «vejo que tá iniciando (…) hoje a gente percebe a participação maior do Tribunal de Contas, do Ministério Público, e o risco iminente mesmo — acontecendo bastante eventos climáticos que não tinha antes nas nossas regiões. Tudo isso fez com que as pessoas [pensassem]: vamos começar a fazer alguma coisa»","Autoavaliação de estágio inicial e identificação dos três vetores que destravaram a agenda: controle externo, cobertura de mídia e ocorrência efetiva de eventos. A mudança é induzida por pressão externa e por dano, não por planejamento — o que explica seu caráter reativo.",00:05:21,estagio inicial|Tribunal de Contas|Ministerio Publico|evento extremo|inducao,em_elaboracao,convergente,alta
ENT-013,1.1.5,PUB2,declaracao,"[participante]: «principalmente a questão de tornado, que é algo mais aqui na nossa região, e os temporais que estão vindo mais fortes, rajadas de vento com maior intensidade, chuva de granizo (…) são coisas que sempre existiram e que hoje a gente vê num menor espaço de tempo, com um estrago maior»","Leitura do órgão de proteção e defesa civil: mesmos fenômenos, intervalo menor e dano maior. Converge com a série histórica de ENT-010-ENT-011 (ventania aproximando-se da trovoada) e com ENT-005, ENT-007 e ENT-009 — o vento é o risco em ascensão em Maringá, por percepção operacional e por dado.",00:06:43,tornado|granizo|vento|frequencia|intensidade|risco,em_implementacao,convergente,alta
ENT-013,1.1.5,PUB2,declaracao,[participante]: «a gente comentou sobre a questão do Paraná hoje ser o segundo maior corredor de tornados do mundo. Aí as pessoas ficaram assim: como assim? É algo inimaginável»,"A informação sobre exposição regional a tornados é usada como argumento de sensibilização em capacitação, e produz surpresa mesmo em quadros técnicos. Registra tanto o risco quanto a distância entre o dado disponível e a percepção institucional dele.",00:06:43,tornado|exposicao regional|sensibilizacao|percepcao|risco,em_implementacao,complementar,media
ENT-013,4.2.1,PUB10,percepcao,"[participante]: «essas informações sobre as mudanças climáticas vêm de uma maneira muito técnica (…) poderia ser uma forma mais simplificada (…) não é que a pessoa não recebe a informação, a pessoa até recebe, só que ela não entende (…) a pessoa fala: ah, isso não vai chegar aqui»","QUARTA CONVERGÊNCIA SOBRE COMUNICAÇÃO. O problema não é ausência de informação, é linguagem e apropriação — e a barreira específica é a crença de que o evento ocorre sempre em outro lugar. Converge com ENT-004, ENT-008, ENT-009 e ENT-012, agora de quem emite os alertas.",00:10:44,comunicacao|linguagem tecnica|alerta|percepcao|distanciamento,inexistente,convergente,alta
ENT-013,2.2.3,PUB5,divergencia,"[entrevistador]: «o tema das questões climáticas está carimbado no orçamento municipal?» / [participante]: «Em Maringá, eu acho que sim. Porque tudo que a gente conversa, todos os trabalhos que a gente faz aqui, é uma coisa com que [a liderança do Executivo] sempre se preocupa. Então ele direciona esses fundos»","DIVERGÊNCIA DIRETA. O órgão de defesa civil percebe direcionamento orçamentário para a agenda climática; o Legislativo (ENT-012) responde «nenhuma» à mesma pergunta sobre a peça orçamentária. A divergência é reconciliável e reveladora: há priorização por decisão de gestão, sem marcação identificável no orçamento — o que é exatamente a definição da lacuna de orçamento verde. Dimensão «Muito alta».",00:15:53,orcamento|carimbo|priorizacao|Executivo|Legislativo|divergencia,em_implementacao,divergente,alta
ENT-013,4.1.1,PUB9,declaracao,"[participante]: «a gente trabalha em conjunto com a [defesa civil] do estado (…) o Paraná é separado em núcleos regionais de atuação, e Maringá tá no núcleo do noroeste (…) num momento de calamidade pública todo mundo vai trabalhar junto para diminuir os danos»","ACHADO. Existe estrutura permanente de articulação com o Estado por núcleo regional, com acionamento conjunto em calamidade. É a coordenação vertical mais consolidada identificada no corpus — e a única que já opera em base territorial regional. Dimensão «Muito alta».",00:17:08,defesa civil estadual|nucleo regional|coordenacao vertical|calamidade|articulacao,em_implementacao,isolada,alta
ENT-013,3.1.2,PUB3,declaracao,"[participante]: «a gente tem o nosso plano de contingência (…) ele é gerado através do sistema do estado, que as defesas civis municipais usam. E é lá que a gente faz essa alimentação de áreas de risco, mapas, pontos de atenção, pessoas com vulnerabilidade»","ACHADO. Há sistema estadual em uso pelo município, alimentado com áreas de risco, pontos de atenção e pessoas vulneráveis. É a única base estruturada e compartilhada com outro ente identificada no corpus — e ela existe fora do município, o que a torna simultaneamente um ativo e uma dependência.",00:18:55,plano de contingencia|sistema estadual|areas de risco|compartilhamento|base de dados,em_implementacao,isolada,alta
ENT-013,3.2.4,PUB3,declaracao,"[participante]: «a gente bateu um papo com o pessoal da assistência social para fazer um compilado: pegar áreas de alagamento, áreas de risco em geral, e cruzar (…) existem pessoas de vulnerabilidade nessas áreas, pessoas com necessidade especial, [áreas com] incidência maior de queda de energia (…) [e] a população das áreas rurais»",ACHADO DECISIVO. Está em curso o cruzamento entre áreas de risco e cadastro socioassistencial — exatamente o dado de sensibilidade que a consultoria do plano climático (ENT-010-ENT-011) declarou não conseguir obter e estar substituindo por proxy. O dado está sendo construído em uma secretaria e a equipe que elabora o plano de adaptação não sabe disso. É a demonstração mais concreta do custo da falta de governança de dados. Dimensão «Muito alta».,00:18:55,vulnerabilidade|assistencia social|cruzamento|area de risco|dados|governanca,em_elaboracao,divergente,alta
ENT-013,3.1.1,PUB3,lacuna,"[entrevistador]: «a prefeitura não tem uma base geral que todo mundo pode ver e pode usar?» / [participante]: «Nesse sentido de área de risco, ainda não. A gente tá desenvolvendo com o pessoal da tecnologia»","LACUNA CONFIRMADA, COM TRABALHO EM ANDAMENTO. Não existe base compartilhada de áreas de risco na prefeitura, e há desenvolvimento em curso com a área de tecnologia. Converge com ENT-004, ENT-008 e ENT-010-ENT-011 — e mostra que a construção começou. Dimensão «Muito alta».",00:22:00,base de dados|area de risco|compartilhamento|sistema|desenvolvimento,em_elaboracao,convergente,alta
ENT-013,4.2.4,PUB3,declaracao,"[participante]: «eu não sei exatamente [como] essas informações mapeadas (…) a gente vai passar para a população, porque requer também um cuidado, principalmente quando a gente vai falar de riscos, para não gerar pânico» / [entrevistador]: «o cara acha que vai desvalorizar a casa dele» / [participante]: «Isso, isso»","TENSÃO REGISTRADA. A publicação do mapa de risco é freada por receio de pânico e de efeito sobre valor imobiliário. É um dilema real de transparência climática — e precisa de decisão explícita, porque mapa de risco não divulgado não protege quem mora na área mapeada.",00:22:00,transparencia|mapa de risco|divulgacao|valor imobiliario|dilema,em_elaboracao,isolada,alta
ENT-013,1.2.2,PUB8,declaracao,"[participante]: «a Defesa Civil aqui de Maringá, a gente começou a estruturar ela administrativamente falando nessa nova gestão que iniciou no início de 2025. Antes ela tava meio parada com essa questão documental (…) a gente começou a trazer a questão dos mapas, ter mais critério, fazer compilados de informação com outras secretarias»","Reestruturação administrativa recente do órgão de defesa civil, com introdução de método de mapeamento e de integração de dados. Converge com ENT-012 sobre a recomposição institucional de 2025 e mostra um caso em que ela produziu capacidade nova.",00:22:00,reestruturacao|defesa civil|mapas|metodo|capacidade,em_implementacao,convergente,alta
ENT-013,2.1.7,PUB6,declaracao,"[participante]: «pouco tempo atrás a gente recebeu [informação sobre] um fundo internacional, no qual o município tem oportunidade de mostrar alguns projetos que se encaixam (…) nós aqui da Defesa Civil tomamos a iniciativa de apresentar um projeto que a gente tem aqui»","PRIMEIRA CAPTAÇÃO DA UNIDADE. Submissão de projeto a fundo internacional por iniciativa própria do órgão de defesa civil. Mostra que a captação em Maringá acontece por iniciativa dispersa de unidades, sem coordenação central — o que reforça a recomendação de instância única de estruturação de projetos.",00:24:49,fundo internacional|submissao|projeto|captacao|iniciativa,em_elaboracao,complementar,alta
ENT-013,4.2.3,PUB6,oportunidade,"[participante]: «a questão dos núcleos de bairro, voluntários (…) cria uma associação de bairro do bairro A, B e C. Os próprios núcleos organizam reuniões, bate-papos, temas, principalmente temas climáticos (…) a gente faz o mapeamento na cidade, mas a gente não vê tudo (…) em contrapartida a gente consegue levar as informações de uma maneira mais clara, alertas climáticos»","PROJETO ESTRUTURANTE, JÁ SUBMETIDO. Rede de núcleos comunitários de defesa civil como canal bidirecional — a comunidade identifica o risco local que o mapeamento não alcança, e recebe o alerta em linguagem própria. Responde de uma vez às lacunas de dado territorial fino (ENT-005, ENT-007) e de comunicação (cinco sessões), e se apoia na densidade associativa que ENT-007 documenta. É a proposta com melhor relação entre custo e alcance no corpus.",00:24:49,nucleo comunitario|NUPDEC|participacao|alerta|dados territoriais|capilaridade,em_elaboracao,isolada,alta
