interview,dim,question,type,excerpt,paraphrase,ts,keywords,maturity,alignment,confidence
ENT-008,1.1.4,PUB1,declaracao,"[participante]: «a gente tá com uma contratação do plano de enfrentamento às mudanças climáticas, plano de adaptação à mudança climática. Então a gente tá com algumas ações andando»","Confirmação, no nível de direção, de que o instrumento de adaptação do município é objeto de contrato em execução. Converge com ENT-003 e ENT-004 e fecha a leitura: em setembro de 2026 Maringá não tem política climática própria — tem um contrato que a produzirá.",00:22:43,plano de adaptacao|contrato|instrumento|enfrentamento,em_elaboracao,convergente,alta
ENT-008,1.1.4,PUB1,declaracao,"[participante]: «eu tenho plano de mudança climática que eu tenho inventário, cenários (…) São cinco etapas. A parte de inventário, a parte de proposição dos cenários, a parte de setores, e também nós temos dentro dele os recursos: possíveis pontos de captação de recursos para executar o plano»","Estrutura do plano contratado detalhada em cinco etapas, com inventário, cenários, recorte setorial e mapeamento de fontes. Confirma a sobreposição com o escopo da consultoria apontada como ponto de atenção em ENT-003 — e delimita onde ela está: na etapa de fontes.",00:46:37,plano de adaptacao|inventario|cenarios|captacao|escopo,em_elaboracao,convergente,alta
ENT-008,3.1.3,PUB4,declaracao,[participante]: «a parte de inventário»,"PRIMEIRA EVIDÊNCIA DA DIMENSÃO. O inventário municipal de GEE — prioridade «Muito alta» que atravessava todo o corpus sem qualquer evidência codificada — existe como etapa contratada do plano de enfrentamento, ainda não entregue. A lacuna deixa de ser total e passa a ser de prazo e de titularidade: o inventário será produto de consultoria, não capacidade instalada.",00:46:37,inventario de GEE|emissoes|MRV|plano|contrato,em_elaboracao,isolada,alta
ENT-008,1.1.5,PUB2,declaracao,"[participante]: «a gente não tem uma grande questão de risco e vulnerabilidade de inundação, alagamento, por conta do nosso planejamento urbano. A gente não tem ocupação em fundo de vale, a gente não tem área de morro (…) a grande questão de risco hoje tá muito mais ligada ao processo erosivo, alguns pontos que a gente já tem mapeado de alagamento»","Leitura oficial do perfil de risco: erosão como vetor principal e alagamento pontual e mapeado, sustentados pela ausência de ocupação em fundo de vale e de relevo acidentado. Delimita o risco a partir da estrutura urbana — e será contestado por outras sessões, que registram ocupação irregular de fundo de vale.",00:22:43,erosao|alagamento|fundo de vale|risco|planejamento urbano,em_implementacao,complementar,alta
ENT-008,1.1.5,PUB2,divergencia,"[participante]: «a gente não tem ocupação em fundo de vale» / [outra sessão, ENT-007]: «eu sei que tem algumas ocupações irregulares nas áreas de fundo de vale» e «teve um movimento muito forte de moradores de fundo de vale»","DIVERGÊNCIA ENTRE FONTES. A direção do órgão ambiental afirma inexistência de ocupação em fundo de vale; a sociedade civil técnica relata ocupações irregulares e um movimento organizado de moradores dessas áreas surgido na revisão do plano diretor. A divergência é registrada, não resolvida: se houver população em fundo de vale, o perfil de risco e o recorte de vulnerabilidade do diagnóstico mudam.",00:22:43,fundo de vale|ocupacao irregular|vulnerabilidade|divergencia|risco,em_implementacao,divergente,alta
ENT-008,1.1.5,PUB2,declaracao,"[participante]: «a nossa arborização urbana nos dá um conforto térmico, mas a folha em contato com a água atua como se fosse um plástico. Então ela ajuda a lacrar, impermeabilizar a nossa tubulação, e isso faz com que a gente tenha um problema pontual de alagamento»","Explicação técnica do mecanismo local de alagamento: a folhagem obstrui a rede e converte o principal ativo ambiental da cidade em fator de risco hidrológico. É o nexo causal que liga, em uma única cadeia, arborização, drenagem e manutenção — e que nenhuma outra sessão formula.",00:22:43,arborizacao|drenagem|obstrucao|alagamento|mecanismo,em_implementacao,isolada,alta
ENT-008,1.1.5,PUB2,declaracao,"[participante]: «a arborização e a gestão da arborização como um todo é o segundo ponto, que é um elemento central nosso em termos de vulnerabilidade mais direta»","A gestão da arborização é reconhecida pela própria direção ambiental como vulnerabilidade central. Converge com ENT-005, ENT-006 e ENT-007 — quatro sessões de três setores distintos apontando o mesmo objeto, a convergência mais forte do corpus.",00:25:06,arborizacao|vulnerabilidade|gestao|manutencao,em_implementacao,convergente,alta
ENT-008,1.2.2,PUB10,declaracao,"[participante]: «a falta de manutenção ao longo dos anos é o problema (…) a gestão de drenagem não tem o mesmo rigor técnico que a gente tem dentro de água e esgoto (…) talvez, se nós déssemos a manutenção adequada, talvez não tivéssemos chegado nesse ponto»","ACHADO. A direção do órgão ambiental atribui o risco atual não à mudança do clima, mas ao déficit acumulado de manutenção da drenagem, gerido com rigor técnico inferior ao de água e esgoto. Reposiciona o objeto do investimento: recuperação de ativo existente antes de obra nova.",00:25:06,manutencao|drenagem|deficit|rigor tecnico|ativo,inexistente,convergente,alta
ENT-008,3.1.1,PUB3,declaracao,"[participante]: «para planejamento nós temos o portal geo (…) que tem uma série de camadas, mas depende da escala. Se a gente fala de escala de planejamento regional, ela é boa. Se eu tô falando para escala da rua, o nível de detalhamento muitas vezes não pega»","Existe portal geoespacial municipal com camadas utilizáveis em escala de planejamento e insuficientes em escala de intervenção. Qualifica a lacuna registrada em ENT-004: o problema não é ausência de sistema, é resolução — e é justamente na escala da rua que o projeto de drenagem se define.",00:30:37,portal geo|dados geoespaciais|escala|resolucao|planejamento,em_implementacao,complementar,alta
ENT-008,3.2.2,PUB3,declaracao,[participante]: «a informação que a gente tem é informação de campo (…) a gente tem equipe de campo e nas idas a campo a gente tem esses levantamentos»,"O dado ambiental operacional é produzido por observação direta em campo, sem sistema de captura estruturado. A qualidade depende integralmente da presença da equipe — e é a mesma equipe descrita adiante como insuficiente. Dimensão «Muito alta».",00:28:04,dado de campo|levantamento|sistema|qualidade do dado,em_implementacao,convergente,alta
ENT-008,3.2.2,PUB3,declaracao,[participante]: «nós temos dissipadores com pontos finais de saída de água. São poucas pessoas que têm acesso a isso e a gente tá reconstruindo toda a base cadastral disso (…) uma das etapas do nosso plano de enfrentamento à mudança climática é justamente a reconstituição desses pontos»,"A base cadastral da infraestrutura de drenagem está sendo reconstituída dentro do plano climático — ou seja, o município não sabe hoje, de forma sistematizada, onde estão os pontos de saída de sua própria rede. Pré-condição de qualquer projeto financiável de drenagem, e está em construção.",00:30:37,base cadastral|drenagem|dissipadores|reconstituicao|dados,em_elaboracao,complementar,alta
ENT-008,3.2.2,PUB3,declaracao,"[participante]: «quem trabalha em gabinete não tem noção do que é. Para quem vê de longe, para quem vê por imagem de satélite, não consegue compreender (…) por mais que a gente tenha uma área que aparentemente tá florestada, tem alguns pontos que têm demanda de manutenção relativamente grande»",Limite declarado do sensoriamento remoto para o passivo de manutenção em área protegida: a cobertura vegetal aparente esconde a necessidade de intervenção. Argumento técnico para que o diagnóstico de adaptação não se apoie só em produto de imagem — com implicação direta de custo de levantamento.,00:28:04,sensoriamento remoto|satelite|campo|area protegida|diagnostico,em_implementacao,isolada,alta
ENT-008,1.2.1,PUB8,declaracao,"[participante]: «a Secretaria de Obras tem obrigação legal de fazer a implantação das redes, a Secretaria de Infraestrutura tem obrigação de fazer a manutenção das redes, e no olhar de nenhum deles — como fica dentro da área de APP — fica no limbo, fica com a gente»","ACHADO ESTRUTURANTE. A atribuição sobre a drenagem se define pelo domínio do território e não pela natureza do serviço: dentro de área de preservação, a rede vira responsabilidade ambiental. Cria uma zona sem titular efetivo exatamente no trecho onde a água chega ao rio. Dimensão «Muito alta».",00:31:47,competencia|APP|drenagem|lacuna de atribuicao|coordenacao,inexistente,convergente,alta
ENT-008,1.2.1,PUB8,declaracao,[participante]: «nós temos tanto as situações que são sobreposições — e aí é retrabalho — [quanto] lacuna do que não tá acontecendo. Mas eu acho que talvez o maior é a sobreposição. O mesmo serviço sendo executado por dois»,"A direção identifica sobreposição de atribuições como problema maior que a lacuna, com desperdício de capacidade já escassa. Nenhuma instância mapeia ou arbitra essas sobreposições — o que torna ganho de eficiência disponível sem custo orçamentário adicional.",00:50:33,sobreposicao|retrabalho|atribuicao|eficiencia|coordenacao,inexistente,complementar,alta
ENT-008,1.2.2,PUB10,declaracao,"[participante]: «dentro da área de projeto eu tenho um engenheiro e um arquiteto (…) a gente tá rodando hoje 40 projetos executivos de erosão. Nós estamos [tocando] o plano de saneamento e o plano de adaptação e mudança climática com duas pessoas. Rodando obra, eu já tô com obra dentro do parque com essas mesmas pessoas»","ACHADO CENTRAL, COM NÚMEROS. Duas pessoas respondem simultaneamente por 40 projetos executivos de contenção de erosão, pelo plano de saneamento, pelo plano de adaptação climática e pela fiscalização de obra em unidade de conservação. É a medida exata da restrição de capacidade que todo o corpus descreve qualitativamente. Dimensão «Muito alta».",00:37:15,capacidade tecnica|equipe|projeto executivo|erosao|sobrecarga,inexistente,convergente,alta
ENT-008,1.2.2,PUB10,declaracao,"[participante]: «eu tenho obrigação operacional com parque, obrigações de planejamento, de licenciamento, de monitoramento, de fiscalização, situações que acaba que ninguém faz e acaba ficando conosco»","Acúmulo de funções regulatórias, operacionais e de planejamento em uma mesma unidade, acrescido do resíduo institucional que nenhuma outra pasta assume. O órgão que deveria formular a política climática é o mesmo que opera parque, licencia e fiscaliza.",00:37:15,acumulo de funcoes|capacidade|licenciamento|fiscalizacao|estrutura,inexistente,convergente,alta
ENT-008,1.2.2,PUB10,declaracao,"[participante]: «hoje eu tenho as minhas obrigações diárias, então eu tenho a mesma equipe para resolver o meu problema diário e para planejar. E aí que tá a minha grande dificuldade»","Formulação precisa do gargalo: não há separação entre a equipe que opera e a que planeja. Enquanto isso não mudar, qualquer ampliação de fonte de recurso esbarra na mesma restrição — o que sustenta priorizar capacidade sobre captação no plano de ação.",00:45:03,capacidade|planejamento|operacao|equipe|gargalo,inexistente,convergente,alta
ENT-008,2.3.2,PUB6,declaracao,[participante]: «eu tenho fonte própria decorrente de autuação. A gente tem dentro do fundo municipal de meio ambiente uma rubrica específica que é a parte de autuação. E dentro da autuação eu tenho um mecanismo de conversão de multa em prestação de serviço que a gente tem usado»,"PRIMEIRA EVIDÊNCIA SUBSTANTIVA DA DIMENSÃO. O fundo municipal de meio ambiente é fonte ativa, alimentado por autuação, e opera conversão de multa em prestação de serviço. Dimensão «Muito alta» que seguia sem evidência codificada: o fundo existe, funciona e tem instrumento próprio — o que muda a pergunta de «existe?» para «qual o volume e a previsibilidade?».",00:38:33,FUNDEMA|fundo municipal|autuacao|conversao de multa|receita,em_implementacao,isolada,alta
ENT-008,2.3.2,PUB6,declaracao,"[participante]: «eu tenho uma outra [fonte] decorrente de um repasse feito pela [companhia de saneamento], especificamente para ações voltadas à proteção ambiental, que é onde a gente tem usado para fazer nesse momento os planejamentos, os projetos (…) são recursos do fundo municipal de meio ambiente»","ACHADO. O planejamento climático do município está sendo custeado por repasse contratual da concessionária de saneamento ao fundo ambiental. Fonte estável, vinculada a contrato de concessão, e que confirma a leitura de ENT-005: o contrato de concessão é veículo de financiamento ambiental já em uso, e não explorado como tal.",00:38:33,concessionaria|repasse|fundo municipal|saneamento|financiamento,em_implementacao,complementar,alta
ENT-008,2.1.1,PUB6,declaracao,"[entrevistador]: «O projeto que vocês têm com a [ICT externa], são recursos do tesouro municipal?» / [participante]: «fonte vinculada, do fundo de meio ambiente (…) Essa parte foi recurso próprio. Justamente eu precisava investir nisso para conseguir acessar esse [outro] recurso»","ACHADO. O município usou recurso próprio vinculado para contratar a elaboração de projeto, com a finalidade declarada de habilitar-se a fontes externas. É investimento em preparação de projeto — a etapa que ENT-004 registra como inexistente — feito com o único recurso carimbado de que a pasta dispõe.",00:42:24,recurso proprio|fundo municipal|preparacao de projeto|contratacao|alavancagem,em_implementacao,complementar,alta
ENT-008,2.1.4,PUB6,declaracao,"[participante]: «eu não consigo ir atrás do governo federal sem ter o projeto pronto (…) enquanto nós não temos projeto, não adianta a gente bater na porta do governo federal e do governo estadual. Se eu chego sem projeto, eu só tenho uma ideia»","ACHADO ESTRUTURANTE, DITO PELA DIREÇÃO. A sequência correta é reconhecida e está sendo executada: projeto primeiro, captação depois. Converge com ENT-004 («não temos a ideia pronta») e com ENT-007 («tem superávit e não consegue executar») — e mostra que o município já identificou o gargalo e começou a agir sobre ele. Dimensão «Muito alta».",00:35:52,preparacao de projeto|captacao|sequencia|projeto basico|elegibilidade,em_implementacao,convergente,alta
ENT-008,2.1.2,PUB6,declaracao,"[participante]: «no governo do estado a gente tem ações rodando via fundo estadual de meio ambiente, fundo estadual de calamidade pública (…) a partir de agora que eu tenho os primeiros anteprojetos, projetos básicos e planilha referencial, a gente começou a focar no fundo estadual de meio ambiente, no fundo de bens lesados, no fundo de calamidade pública»","Mapa das fontes estaduais efetivamente acessadas ou em prospecção, e a condição que destravou a prospecção: a existência de anteprojeto, projeto básico e planilha referencial. Dimensão «Muito alta» — e a evidência mostra o mecanismo, não só a fonte.",00:38:33,fundo estadual|calamidade publica|bens lesados|projeto basico|captacao,em_implementacao,complementar,alta
